Date,Open,High,Low,Close,sqrt(close),change,unemployment,,
10/10/94,"3,821.32","3,843.19","3,789.36","3,821.32",61.81682619,,,,
10/7/94,"3,797.43","3,826.03","3,754.37","3,797.43",61.62329105,,,,
10/6/94,"3,775.56","3,810.89","3,752.01","3,775.56",61.44558568,,,,
10/5/94,"3,787.34","3,811.56","3,736.20","3,787.34",61.5413682,,,,
10/4/94,"3,801.13","3,873.47","3,788.35","3,801.13",61.65330486,,,,
10/3/94,"3,846.89","3,872.79","3,809.21","3,846.89",62.02330207,-0.020866956,5.8,,
9/30/94,"3,843.19","3,891.30","3,825.69","3,843.19",61.9934674,,,,
9/29/94,"3,854.63","3,892.64","3,834.78","3,854.63",62.08566662,,,,
9/28/94,"3,878.18","3,904.76","3,854.29","3,878.18",62.27503513,,,,
9/27/94,"3,863.04","3,891.63","3,828.72","3,863.04",62.15335872,,,,
9/26/94,"3,849.24","3,869.43","3,804.50","3,849.24",62.04224367,,,,
9/23/94,"3,831.75","3,872.46","3,806.51","3,831.75",61.90113085,,,,
9/22/94,"3,837.13","3,882.55","3,818.29","3,837.13",61.944572,,,,
9/21/94,"3,851.60","3,886.92","3,806.85","3,851.60",62.06126006,,,,
9/20/94,"3,869.09","3,932.01","3,859.67","3,869.09",62.20200961,,,,
9/19/94,"3,936.72","3,972.72","3,909.80","3,936.72",62.74328649,,,,
9/16/94,"3,933.35","3,955.22","3,894.66","3,933.35",62.71642528,,,,
9/15/94,"3,953.88","3,959.93","3,883.90","3,953.88",62.8798855,,,,
9/14/94,"3,895.33","3,918.55","3,856.64","3,895.33",62.41257886,,,,
9/13/94,"3,879.86","3,905.76","3,854.29","3,879.86",62.28852222,,,,
9/12/94,"3,860.34","3,897.02","3,843.86","3,860.34",62.13163445,,,,
9/9/94,"3,874.81","3,902.06","3,844.20","3,874.81",62.24797185,,,,
9/8/94,"3,908.46","3,926.96","3,872.46","3,908.46",62.5176775,,,,
9/7/94,"3,886.25","3,920.90","3,860.68","3,886.25",62.33979467,,,,
9/6/94,"3,898.70","3,918.55","3,860.01","3,898.70",62.43957079,,,,
9/2/94,"3,885.58","3,928.64","3,871.98","3,885.58",62.33442067,,,,
9/1/94,"3,901.44","3,927.99","3,871.66","3,901.44",62.46150815,0.036183181,5.9,,
8/31/94,"3,913.42","3,954.54","3,878.78","3,913.42",62.5573337,,,,
8/30/94,"3,917.30","3,934.14","3,875.54","3,917.30",62.58833757,,,,
8/29/94,"3,898.85","3,927.34","3,869.39","3,898.85",62.44077194,,,,
8/26/94,"3,881.05","3,903.38","3,836.69","3,881.05",62.29807381,,,,
8/25/94,"3,829.89","3,872.63","3,810.47","3,829.89",61.88610506,,,,
8/24/94,"3,846.73","3,852.56","3,767.41","3,846.73",62.02201222,,,,
8/23/94,"3,775.83","3,804.64","3,745.07","3,775.83",61.44778271,,,,
8/22/94,"3,751.22","3,771.94","3,722.41","3,751.22",61.24720402,,,,
8/19/94,"3,755.11","3,785.22","3,727.59","3,755.11",61.27895234,,,,
8/18/94,"3,755.43","3,793.63","3,736.98","3,755.43",61.2815633,,,,
8/17/94,"3,776.48","3,812.09","3,754.46","3,776.48",61.45307153,,,,
8/16/94,"3,784.57","3,804.64","3,732.45","3,784.57",61.5188589,,,,
8/15/94,"3,760.29","3,798.17","3,742.16","3,760.29",61.32120351,,,,
8/12/94,"3,768.71","3,792.66","3,738.27","3,768.71",61.38982,,,,
8/11/94,"3,750.90","3,785.86","3,728.56","3,750.90",61.2445916,,,,
8/10/94,"3,766.76","3,793.96","3,738.27","3,766.76",61.37393584,,,,
8/9/94,"3,755.76","3,773.89","3,728.56","3,755.76",61.28425573,,,,
8/8/94,"3,753.81","3,780.68","3,732.77","3,753.81",61.26834419,,,,
8/5/94,"3,747.02","3,769.68","3,725.00","3,747.02",61.21290714,,,,
8/4/94,"3,765.79","3,807.23","3,752.52","3,765.79",61.36603295,,,,
8/3/94,"3,792.66","3,815.00","3,762.88","3,792.66",61.58457599,,,,
8/2/94,"3,796.22","3,829.25","3,776.48","3,796.22",61.61347255,,,,
8/1/94,"3,798.17","3,809.50","3,749.28","3,798.17",61.62929498,0.062089814,6.0,,
7/29/94,"3,764.50","3,782.63","3,726.30","3,764.50",61.35552135,,,,
7/28/94,"3,730.83","3,757.05","3,701.69","3,730.83",61.08052063,,,,
7/27/94,"3,720.47","3,753.17","3,693.27","3,720.47",60.99565558,,,,
7/26/94,"3,735.68","3,764.50","3,706.22","3,735.68",61.12020942,,,,
7/25/94,"3,741.84","3,762.56","3,713.67","3,741.84",61.17058116,,,,
7/22/94,"3,735.04","3,765.15","3,707.19","3,735.04",61.11497362,,,,
7/21/94,"3,732.45","3,763.20","3,684.86","3,732.45",61.09378037,,,,
7/20/94,"3,727.27","3,763.85","3,706.22","3,727.27",61.05137181,,,,
7/19/94,"3,748.31","3,777.45","3,726.30","3,748.31",61.22344322,,,,
7/18/94,"3,755.43","3,779.39","3,725.00","3,755.43",61.2815633,,,,
7/15/94,"3,753.81","3,769.35","3,712.37","3,753.81",61.26834419,,,,
7/14/94,"3,739.25","3,763.53","3,697.48","3,739.25",61.14940719,,,,
7/13/94,"3,704.28","3,738.27","3,683.89","3,704.28",60.86279652,,,,
7/12/94,"3,702.66","3,725.32","3,660.90","3,702.66",60.84948644,,,,
7/11/94,"3,702.99","3,735.36","3,671.26","3,702.99",60.85219799,,,,
7/8/94,"3,709.14","3,728.56","3,660.90","3,709.14",60.9027093,,,,
7/7/94,"3,688.42","3,714.32","3,656.04","3,688.42",60.7323637,,,,
7/6/94,"3,674.50","3,698.13","3,631.11","3,674.50",60.61765419,,,,
7/5/94,"3,652.48","3,680.65","3,621.73","3,652.48",60.43575101,,,,
7/1/94,"3,646.65","3,675.79","3,611.04","3,646.65",60.38749871,-0.042641259,6.1,,
6/30/94,"3,624.96","3,683.56","3,610.72","3,624.96",60.20764071,,,,
6/29/94,"3,667.05","3,711.73","3,645.68","3,667.05",60.55617227,,,,
6/28/94,"3,669.64","3,705.58","3,630.47","3,669.64",60.5775536,,,,
6/27/94,"3,685.50","3,694.89","3,603.92","3,685.50",60.70831903,,,,
6/24/94,"3,636.94","3,704.80","3,616.65","3,636.94",60.30704768,,,,
6/23/94,"3,699.09","3,752.04","3,685.14","3,699.09",60.82014469,,,,
6/22/94,"3,724.77","3,748.87","3,694.65","3,724.77",61.03089382,,,,
6/21/94,"3,707.97","3,756.80","3,674.68","3,707.97",60.89310306,,,,
6/20/94,"3,741.90","3,771.07","3,716.21","3,741.90",61.17107159,,,,
6/17/94,"3,776.78","3,821.48","3,764.09","3,776.78",61.45551236,,,,
6/16/94,"3,811.34","3,830.68","3,771.39","3,811.34",61.73605106,,,,
6/15/94,"3,790.41","3,838.29","3,772.02","3,790.41",61.56630572,,,,
6/14/94,"3,814.83","3,839.88","3,769.17","3,814.83",61.76431008,,,,
6/13/94,"3,783.12","3,808.17","3,741.26","3,783.12",61.50707276,,,,
6/10/94,"3,773.45","3,798.68","3,739.60","3,773.45",61.42841362,,,,
6/9/94,"3,753.14","3,776.83","3,721.45","3,753.14",61.2628762,,,,
6/8/94,"3,749.45","3,780.83","3,721.45","3,749.45",61.23275267,,,,
6/7/94,"3,755.91","3,788.52","3,733.14","3,755.91",61.28547952,,,,
6/6/94,"3,768.52","3,812.83","3,749.75","3,768.52",61.3882725,,,,
6/3/94,"3,772.22","3,792.22","3,732.52","3,772.22",61.41840115,,,,
6/2/94,"3,758.99","3,791.60","3,732.83","3,758.99",61.31060267,,,,
6/1/94,"3,760.83","3,785.14","3,717.76","3,760.83",61.3256064,0.023314158,6.1,,
5/31/94,"3,758.37","3,783.29","3,725.45","3,758.37",61.30554624,,,,
5/27/94,"3,757.14","3,772.18","3,723.68","3,757.14",61.2955137,,,,
5/26/94,"3,753.46","3,785.07","3,722.76","3,753.46",61.26548784,,,,
5/25/94,"3,755.30","3,768.19","3,710.79","3,755.30",61.28050261,,,,
5/24/94,"3,745.17","3,786.30","3,707.11","3,745.17",61.19779408,,,,
5/23/94,"3,742.41","3,770.65","3,711.40","3,742.41",61.17524009,,,,
5/20/94,"3,766.35","3,788.76","3,721.84","3,766.35",61.37059556,,,,
5/19/94,"3,758.98","3,782.92","3,707.72","3,758.98",61.31052112,,,,
5/18/94,"3,732.89","3,761.74","3,683.16","3,732.89",61.09738129,,,,
5/17/94,"3,720.61","3,735.04","3,653.70","3,720.61",60.99680319,,,,
5/16/94,"3,671.50","3,694.21","3,628.52","3,671.50",60.59290387,,,,
5/13/94,"3,659.68","3,690.32","3,626.37","3,659.68",60.49528907,,,,
5/12/94,"3,652.84","3,682.58","3,624.58","3,652.84",60.4387293,,,,
5/11/94,"3,629.04","3,678.42","3,609.71","3,629.04",60.24151393,,,,
5/10/94,"3,656.41","3,684.67","3,627.56","3,656.41",60.46825613,,,,
5/9/94,"3,629.04","3,676.93","3,612.39","3,629.04",60.24151393,,,,
5/6/94,"3,669.50","3,702.51","3,625.77","3,669.50",60.57639804,,,,
5/5/94,"3,695.97","3,731.07","3,675.45","3,695.97",60.79448988,,,,
5/4/94,"3,697.75","3,730.17","3,670.09","3,697.75",60.8091276,,,,
5/3/94,"3,714.41","3,736.12","3,669.79","3,714.41",60.94595967,,,,
5/2/94,"3,701.02","3,734.04","3,648.97","3,701.02",60.83600907,0.046918492,6.1,,
4/29/94,"3,681.69","3,707.87","3,642.13","3,681.69",60.67693137,,,,
4/28/94,"3,668.31","3,723.93","3,640.35","3,668.31",60.56657494,,,,
4/26/94,"3,699.54","3,733.15","3,669.79","3,699.54",60.82384401,,,,
4/25/94,"3,705.78","3,721.25","3,635.29","3,705.78",60.87511807,,,,
4/22/94,"3,648.68","3,690.32","3,621.01","3,648.68",60.40430448,,,,
4/21/94,"3,652.54","3,673.96","3,582.94","3,652.54",60.4362474,,,,
4/20/94,"3,598.71","3,662.66","3,546.65","3,598.71",59.98924904,,,,
4/19/94,"3,619.82","3,670.39","3,567.18","3,619.82",60.16493996,,,,
4/18/94,"3,620.42","3,679.61","3,593.35","3,620.42",60.16992604,,,,
4/15/94,"3,661.47","3,699.24","3,631.13","3,661.47",60.5100818,,,,
4/14/94,"3,663.25","3,693.59","3,625.77","3,663.25",60.52478831,,,,
4/13/94,"3,661.47","3,704.30","3,616.85","3,661.47",60.5100818,,,,
4/12/94,"3,681.69","3,722.14","3,661.17","3,681.69",60.67693137,,,,
4/11/94,"3,688.83","3,720.66","3,651.35","3,688.83",60.73573907,,,,
4/8/94,"3,674.26","3,717.15","3,644.03","3,674.26",60.61567454,,,,
4/7/94,"3,693.26","3,712.83","3,642.59","3,693.26",60.77219759,,,,
4/6/94,"3,679.73","3,722.34","3,643.16","3,679.73",60.6607781,,,,
4/5/94,"3,675.41","3,698.15","3,625.02","3,675.41",60.62515979,,,,
4/4/94,"3,593.35","3,633.08","3,520.80","3,593.35",59.94455772,-0.077147917,6.4,,
3/31/94,"3,635.96","3,673.10","3,544.12","3,635.96",60.29892205,,,,
3/30/94,"3,626.75","3,718.88","3,612.36","3,626.75",60.2225041,,,,
3/29/94,"3,699.02","3,771.86","3,689.23","3,699.02",60.81956922,,,,
3/28/94,"3,762.35","3,793.45","3,719.74","3,762.35",61.33799801,,,,
3/25/94,"3,774.73","3,845.85","3,764.66","3,774.73",61.43883137,,,,
3/24/94,"3,821.09","3,865.42","3,792.58","3,821.09",61.81496583,,,,
3/23/94,"3,869.46","3,901.41","3,839.80","3,869.46",62.20498372,,,,
3/22/94,"3,862.55","3,896.23","3,840.66","3,862.55",62.14941673,,,,
3/21/94,"3,864.85","3,898.25","3,838.65","3,864.85",62.16791777,,,,
3/18/94,"3,895.65","3,911.78","3,838.65","3,895.65",62.41514239,,,,
3/17/94,"3,865.14","3,891.34","3,821.66","3,865.14",62.17025012,,,,
3/16/94,"3,848.15","3,879.53","3,819.94","3,848.15",62.03345871,,,,
3/15/94,"3,849.59","3,888.46","3,826.85","3,849.59",62.04506427,,,,
3/14/94,"3,862.98","3,894.21","3,835.96","3,862.98",62.15287604,,,,
3/11/94,"3,862.70","3,872.83","3,806.69","3,862.70",62.15062349,,,,
3/10/94,"3,830.62","3,865.51","3,801.63","3,830.62",61.89200271,,,,
3/9/94,"3,853.41","3,874.52","3,817.95","3,853.41",62.07584071,,,,
3/8/94,"3,851.72","3,881.55","3,822.45","3,851.72",62.06222684,,,,
3/7/94,"3,856.22","3,882.40","3,824.71","3,856.22",62.09847019,,,,
3/4/94,"3,832.30","3,868.04","3,800.50","3,832.30",61.90557325,,,,
3/3/94,"3,824.42","3,862.13","3,784.74","3,824.42",61.84189518,,,,
3/2/94,"3,831.74","3,845.25","3,741.69","3,831.74",61.90105007,,,,
3/1/94,"3,809.23","3,848.34","3,772.93","3,809.23",61.71895981,-0.065338135,6.5,,
2/28/94,"3,832.02","3,874.52","3,817.95","3,832.02",61.9033117,,,,
2/25/94,"3,838.78","3,868.89","3,811.76","3,838.78",61.95788892,,,,
2/24/94,"3,839.90","3,895.62","3,823.86","3,839.90",61.96692666,,,,
2/23/94,"3,891.68","3,931.36","3,872.83","3,891.68",62.38333111,,,,
2/22/94,"3,911.66","3,928.83","3,873.39","3,911.66",62.54326503,,,,
2/18/94,"3,887.46","3,931.92","3,869.73","3,887.46",62.3494988,,,,
2/17/94,"3,922.64","3,975.82","3,894.21","3,922.64",62.63098275,,,,
2/16/94,"3,937.27","3,964.85","3,906.32","3,937.27",62.74766928,,,,
2/15/94,"3,928.27","3,950.50","3,891.40","3,928.27",62.67591244,,,,
2/14/94,"3,904.06","3,935.86","3,873.67","3,904.06",62.48247754,,,,
2/11/94,"3,894.78","3,920.95","3,855.94","3,894.78",62.40817254,,,,
2/10/94,"3,895.34","3,953.59","3,882.96","3,895.34",62.41265897,,,,
2/9/94,"3,931.92","3,956.97","3,887.74","3,931.92",62.70502372,,,,
2/8/94,"3,906.03","3,951.34","3,873.67","3,906.03",62.49823998,,,,
2/7/94,"3,906.32","3,923.48","3,840.75","3,906.32",62.50056,,,,
2/4/94,"3,871.42","3,979.76","3,857.63","3,871.42",62.22073609,,,,
2/3/94,"3,967.66","3,995.52","3,932.77","3,967.66",62.98936418,,,,
2/2/94,"3,975.54","3,997.78","3,937.27","3,975.54",63.0518834,,,,
2/1/94,"3,964.01","3,998.06","3,938.12","3,964.01",62.96038437,0.07948932,6.6,,
1/31/94,"3,978.36","4,002.84","3,937.27","3,978.36",63.07424197,,,,
1/28/94,"3,945.43","3,971.89","3,919.54","3,945.43",62.81265796,,,,
1/27/94,"3,926.30","3,951.34","3,876.77","3,926.30",62.6601947,,,,
1/26/94,"3,908.00","3,934.74","3,863.82","3,908.00",62.51399843,,,,
1/25/94,"3,895.34","3,937.55","3,863.82","3,895.34",62.41265897,,,,
1/24/94,"3,912.79","3,947.68","3,882.11","3,912.79",62.55229812,,,,
1/21/94,"3,914.48","3,933.33","3,875.36","3,914.48",62.56580536,,,,
1/20/94,"3,891.96","3,915.60","3,857.91","3,891.96",62.38557526,,,,
1/19/94,"3,884.37","3,909.97","3,839.34","3,884.37",62.3247142,,,,
1/18/94,"3,870.29","3,905.19","3,840.75","3,870.29",62.21165486,,,,
1/17/94,"3,870.29","3,896.75","3,833.71","3,870.29",62.21165486,,,,
1/14/94,"3,867.20","3,891.96","3,830.62","3,867.20",62.18681532,,,,
1/13/94,"3,842.43","3,864.67","3,808.38","3,842.43",61.98733742,,,,
1/12/94,"3,848.63","3,876.49","3,809.79","3,848.63",62.03732747,,,,
1/11/94,"3,850.31","3,885.21","3,823.02","3,850.31",62.05086623,,,,
1/10/94,"3,865.51","3,874.52","3,804.72","3,865.51",62.17322575,,,,
1/7/94,"3,820.77","3,842.15","3,778.83","3,820.77",61.8123774,,,,
1/6/94,"3,803.88","3,843.84","3,771.52","3,803.88",61.67560296,,,,
1/5/94,"3,798.82","3,821.33","3,750.41","3,798.82",61.63456822,,,,
1/4/94,"3,783.90","3,798.25","3,718.89","3,783.90",61.51341317,,,,
1/3/94,"3,756.60","3,790.70","3,715.24","3,756.60",61.29110865,0.022158652,6.6,,
12/31/93,"3,754.09","3,804.11","3,745.15","3,754.09",61.27062918,,,,
12/30/93,"3,775.88","3,806.34","3,759.96","3,775.88",61.44818956,,,,
12/29/93,"3,794.33","3,818.92","3,764.43","3,794.33",61.59813309,,,,
12/28/93,"3,793.77","3,813.33","3,766.10","3,793.77",61.59358733,,,,
12/27/93,"3,792.93","3,804.95","3,750.46","3,792.93",61.58676806,,,,
12/23/93,"3,757.72","3,791.81","3,739.56","3,757.72",61.3002447,,,,
12/22/93,"3,762.19","3,780.64","3,725.86","3,762.19",61.33669375,,,,
12/21/93,"3,745.15","3,774.77","3,719.72","3,745.15",61.19763067,,,,
12/20/93,"3,755.21","3,777.84","3,728.66","3,755.21",61.27976828,,,,
12/17/93,"3,751.57","3,768.90","3,706.30","3,751.57",61.25006122,,,,
12/16/93,"3,726.14","3,756.60","3,694.29","3,726.14",61.04211661,,,,
12/15/93,"3,716.92","3,776.44","3,689.82","3,716.92",60.9665482,,,,
12/14/93,"3,742.63","3,785.94","3,726.70","3,742.63",61.17703818,,,,
12/13/93,"3,764.43","3,780.64","3,711.33","3,764.43",61.3549509,,,,
12/10/93,"3,740.67","3,758.84","3,704.91","3,740.67",61.161017,,,,
12/9/93,"3,729.78","3,764.43","3,709.94","3,729.78",61.07192481,,,,
12/8/93,"3,734.53","3,756.60","3,693.73","3,734.53",61.11080101,,,,
12/7/93,"3,718.88","3,746.82","3,689.26","3,718.88",60.98262048,,,,
12/6/93,"3,710.21","3,738.44","3,687.30","3,710.21",60.91149317,,,,
12/3/93,"3,704.07","3,726.98","3,677.80","3,704.07",60.8610713,,,,
12/2/93,"3,702.11","3,725.30","3,674.17","3,702.11",60.84496692,,,,
12/1/93,"3,697.08","3,731.73","3,673.33","3,697.08",60.80361831,0.001750895,6.5,,
11/30/93,"3,683.95","3,713.57","3,654.88","3,683.95",60.69555173,,,,
11/29/93,"3,677.80","3,721.67","3,654.33","3,677.80",60.64486788,,,,
11/26/93,"3,683.95","3,703.23","3,660.75","3,683.95",60.69555173,,,,
11/24/93,"3,687.58","3,709.94","3,654.33","3,687.58",60.72544771,,,,
11/23/93,"3,674.17","3,702.67","3,649.57","3,674.17",60.61493215,,,,
11/22/93,"3,670.25","3,697.92","3,627.78","3,670.25",60.58258826,,,,
11/19/93,"3,694.01","3,711.05","3,640.07","3,694.01",60.77836786,,,,
11/18/93,"3,685.34","3,721.95","3,649.57","3,685.34",60.70700124,,,,
11/17/93,"3,704.35","3,749.90","3,660.19","3,704.35",60.86337158,,,,
11/16/93,"3,710.77","3,723.91","3,653.77","3,710.77",60.91608983,,,,
11/15/93,"3,677.52","3,705.74","3,653.49","3,677.52",60.64255931,,,,
11/12/93,"3,684.51","3,707.42","3,648.74","3,684.51",60.70016474,,,,
11/11/93,"3,662.43","3,700.43","3,638.40","3,662.43",60.51801385,,,,
11/10/93,"3,663.55","3,683.39","3,616.60","3,663.55",60.52726658,,,,
11/9/93,"3,640.07","3,689.82","3,623.03","3,640.07",60.33299263,,,,
11/8/93,"3,647.90","3,674.17","3,621.91","3,647.90",60.39784764,,,,
11/5/93,"3,643.43","3,663.83","3,585.86","3,643.43",60.36083167,,,,
11/4/93,"3,624.98","3,681.99","3,609.61","3,624.98",60.2078068,,,,
11/3/93,"3,661.87","3,714.69","3,638.40","3,661.87",60.51338695,,,,
11/2/93,"3,697.64","3,724.75","3,656.00","3,697.64",60.80822313,,,,
11/1/93,"3,692.61","3,708.26","3,656.84","3,692.61",60.76684952,0.044022535,6.6,,
10/29/93,"3,680.59","3,712.45","3,656.84","3,680.59",60.66786629,,,,
10/28/93,"3,687.86","3,713.57","3,657.96","3,687.86",60.72775313,,,,
10/27/93,"3,664.66","3,692.33","3,634.76","3,664.66",60.53643531,,,,
10/26/93,"3,672.49","3,701.55","3,636.16","3,672.49",60.6010726,,,,
10/25/93,"3,673.61","3,694.01","3,618.28","3,673.61",60.61031265,,,,
10/22/93,"3,649.30","3,697.92","3,612.13","3,649.30",60.40943635,,,,
10/21/93,"3,636.16","3,678.36","3,610.45","3,636.16",60.30058043,,,,
10/20/93,"3,645.10","3,667.74","3,611.85","3,645.10",60.37466356,,,,
10/19/93,"3,635.32","3,669.97","3,601.79","3,635.32",60.29361492,,,,
10/18/93,"3,642.31","3,675.84","3,595.92","3,642.31",60.35155342,,,,
10/15/93,"3,629.73","3,664.66","3,596.20","3,629.73",60.2472406,,,,
10/14/93,"3,621.63","3,652.09","3,574.40","3,621.63",60.17998006,,,,
10/13/93,"3,603.19","3,628.34","3,574.12","3,603.19",60.02657745,,,,
10/12/93,"3,593.13","3,619.39","3,575.24","3,593.13",59.94272266,,,,
10/11/93,"3,593.41","3,611.01","3,565.46","3,593.41",59.94505818,,,,
10/8/93,"3,584.74","3,610.45","3,550.37","3,584.74",59.87269829,,,,
10/7/93,"3,583.63","3,616.32","3,564.90","3,583.63",59.8634279,,,,
10/6/93,"3,598.99","3,620.79","3,570.21","3,598.99",59.99158274,,,,
10/5/93,"3,587.26","3,616.88","3,553.72","3,587.26",59.89373924,,,,
10/4/93,"3,577.76","3,603.19","3,550.65","3,577.76",59.81437954,,,,
10/1/93,"3,581.11","3,605.14","3,541.71","3,581.11",59.84237629,-0.025347013,6.8,,
9/30/93,"3,555.12","3,583.63","3,528.57","3,555.12",59.62482704,,,,
9/29/93,"3,566.30","3,596.48","3,538.91","3,566.30",59.71850634,,,,
9/28/93,"3,566.02","3,589.49","3,542.27","3,566.02",59.71616197,,,,
9/27/93,"3,567.70","3,589.49","3,539.47","3,567.70",59.73022685,,,,
9/24/93,"3,543.11","3,568.54","3,507.90","3,543.11",59.52402876,,,,
9/23/93,"3,539.75","3,567.70","3,513.48","3,539.75",59.49579817,,,,
9/22/93,"3,547.02","3,577.20","3,516.56","3,547.02",59.55686358,,,,
9/21/93,"3,537.24","3,592.57","3,501.47","3,537.24",59.4747005,,,,
9/20/93,"3,575.80","3,632.81","3,567.98","3,575.80",59.79799328,,,,
9/17/93,"3,613.25","3,637.28","3,580.83","3,613.25",60.11031525,,,,
9/16/93,"3,630.85","3,651.25","3,601.79","3,630.85",60.25653492,,,,
9/15/93,"3,633.65","3,644.82","3,573.84","3,633.65",60.27976443,,,,
9/14/93,"3,615.76","3,639.51","3,590.61","3,615.76",60.13118991,,,,
9/13/93,"3,634.21","3,655.16","3,607.66","3,634.21",60.28440926,,,,
9/10/93,"3,621.63","3,636.16","3,576.64","3,621.63",60.17998006,,,,
9/9/93,"3,589.49","3,616.04","3,556.52","3,589.49",59.91235265,,,,
9/8/93,"3,588.93","3,623.31","3,561.27","3,588.93",59.90767897,,,,
9/7/93,"3,607.10","3,649.02","3,592.57","3,607.10",60.05913752,,,,
9/3/93,"3,633.93","3,651.53","3,603.75","3,633.93",60.28208689,,,,
9/2/93,"3,626.10","3,660.19","3,610.17","3,626.10",60.2171072,,,,
9/1/93,"3,645.10","3,665.50","3,619.67","3,645.10",60.37466356,0.031846925,6.7,,
8/31/93,"3,651.25","3,662.99","3,619.67","3,651.25",60.42557406,,,,
8/30/93,"3,643.99","3,667.46","3,621.63","3,643.99",60.36547026,,,,
8/27/93,"3,640.63","3,656.28","3,606.54","3,640.63",60.33763336,,,,
8/26/93,"3,648.18","3,681.71","3,620.23","3,648.18",60.40016556,,,,
8/25/93,"3,652.09","3,674.17","3,620.51","3,652.09",60.43252436,,,,
8/24/93,"3,638.96","3,648.18","3,590.89","3,638.96",60.32379298,,,,
8/23/93,"3,605.98","3,630.57","3,578.87","3,605.98",60.04981266,,,,
8/20/93,"3,615.48","3,633.37","3,580.55","3,615.48",60.12886162,,,,
8/19/93,"3,612.13","3,632.25","3,581.11","3,612.13",60.10099833,,,,
8/18/93,"3,604.86","3,638.96","3,577.48","3,604.86",60.04048634,,,,
8/17/93,"3,586.98","3,611.29","3,554.00","3,586.98",59.89140172,,,,
8/16/93,"3,579.15","3,606.54","3,547.86","3,579.15",59.82599769,,,,
8/13/93,"3,569.65","3,594.52","3,547.58","3,569.65",59.74654802,,,,
8/12/93,"3,569.09","3,607.66","3,537.24","3,569.09",59.74186137,,,,
8/11/93,"3,583.35","3,607.94","3,550.93","3,583.35",59.8610892,,,,
8/10/93,"3,572.73","3,599.83","3,547.02","3,572.73",59.77231801,,,,
8/9/93,"3,576.08","3,599.83","3,541.15","3,576.08",59.80033445,,,,
8/6/93,"3,560.43","3,583.35","3,536.12","3,560.43",59.66933886,,,,
8/5/93,"3,548.97","3,574.12","3,523.54","3,548.97",59.57323224,,,,
8/4/93,"3,552.05","3,579.99","3,530.25","3,552.05",59.59907717,,,,
8/3/93,"3,561.27","3,588.10","3,530.81","3,561.27",59.67637724,,,,
8/2/93,"3,560.99","3,578.32","3,524.94","3,560.99",59.6740312,0.020201004,6.8,,
7/30/93,"3,539.47","3,581.11","3,515.72","3,539.47",59.49344502,,,,
7/29/93,"3,567.42","3,593.41","3,531.37","3,567.42",59.72788294,,,,
7/28/93,"3,553.45","3,588.38","3,524.38","3,553.45",59.61082117,,,,
7/27/93,"3,565.46","3,604.86","3,533.60","3,565.46",59.71147293,,,,
7/26/93,"3,567.70","3,584.74","3,541.43","3,567.70",59.73022685,,,,
7/23/93,"3,546.74","3,569.37","3,508.17","3,546.74",59.55451284,,,,
7/22/93,"3,525.22","3,566.86","3,514.32","3,525.22",59.37356314,,,,
7/21/93,"3,555.40","3,573.84","3,516.84","3,555.40",59.62717501,,,,
7/20/93,"3,544.78","3,567.98","3,500.63","3,544.78",59.53805506,,,,
7/19/93,"3,535.28","3,563.23","3,502.87","3,535.28",59.45822063,,,,
7/16/93,"3,528.29","3,571.61","3,505.94","3,528.29",59.39941077,,,,
7/15/93,"3,550.93","3,573.01","3,509.85","3,550.93",59.58968031,,,,
7/14/93,"3,542.55","3,562.39","3,507.34","3,542.55",59.51932459,,,,
7/13/93,"3,515.44","3,544.22","3,491.13","3,515.44",59.29114605,,,,
7/12/93,"3,524.38","3,545.97","3,495.04","3,524.38",59.36648886,,,,
7/9/93,"3,521.06","3,544.03","3,490.89","3,521.06",59.33852037,,,,
7/8/93,"3,514.42","3,532.41","3,462.38","3,514.42",59.28254381,,,,
7/7/93,"3,475.67","3,495.32","3,443.28","3,475.67",58.9548132,,,,
7/6/93,"3,449.93","3,502.52","3,443.28","3,449.93",58.73610474,,,,
7/2/93,"3,483.97","3,511.65","3,465.47","3,483.97",59.02516413,,,,
7/1/93,"3,510.54","3,542.10","3,487.29","3,510.54",59.24981013,-0.01598636,6.9,,
6/30/93,"3,516.08","3,543.48","3,493.11","3,516.08",59.2965429,,,,
6/29/93,"3,518.85","3,544.87","3,491.44","3,518.85",59.31989548,,,,
6/28/93,"3,530.20","3,542.10","3,486.74","3,530.20",59.4154862,,,,
6/25/93,"3,490.89","3,512.76","3,473.18","3,490.89",59.08375411,,,,
6/24/93,"3,490.61","3,504.73","3,449.10","3,490.61",59.08138455,,,,
6/23/93,"3,466.81","3,514.14","3,445.77","3,466.81",58.87962296,,,,
6/22/93,"3,497.53","3,530.47","3,474.28","3,497.53",59.13991884,,,,
6/21/93,"3,510.82","3,531.86","3,477.05","3,510.82",59.25217296,,,,
6/18/93,"3,494.77","3,539.88","3,478.44","3,494.77",59.11657974,,,,
6/17/93,"3,521.89","3,539.61","3,488.68","3,521.89",59.34551373,,,,
6/16/93,"3,511.65","3,527.43","3,460.17","3,511.65",59.2591765,,,,
6/15/93,"3,492.00","3,531.86","3,471.24","3,492.00",59.09314681,,,,
6/14/93,"3,514.69","3,538.22","3,486.74","3,514.69",59.28482099,,,,
6/11/93,"3,505.01","3,536.01","3,479.27","3,505.01",59.20312492,,,,
