Date, Open, High, Low, Close,sqrt(close),change,unemployment,,,
7/13/12,12573.73,12784.73,12573.04,12777.09,113.0357908,,,,,
7/12/12,12602.71,12630.64,12492.25,12573.27,112.1305935,,,,,
7/11/12,12653.04,12661.97,12534.33,12604.53,112.269898,,,,,
7/10/12,12733.87,12830.29,12606.91,12653.12,112.486088,,,,,
7/9/12,12772.02,12772.02,12686.57,12736.29,112.8551727,,,,,
7/6/12,12889.4,12889.4,12702.99,12772.47,113.0153529,,,,,
7/5/12,12941.85,12961.3,12852.24,12896.67,113.5635065,,,,,
7/3/12,12868.06,12946.2,12845.28,12943.82,113.7709102,,,,,
7/2/12,12879.71,12902.12,12795.48,12871.39,113.4521485,0.172275617,8.2,,,
6/29/12,12604.6,12880.39,12604.53,12880.09,113.4904842,,,,,
6/28/12,12626.25,12626.25,12450.17,12602.26,112.259788,,,,,
6/27/12,12532.93,12646.87,12532.71,12627.01,112.3699693,,,,,
6/26/12,12503.57,12576.41,12452.03,12534.67,111.9583405,,,,,
6/25/12,12639.8,12639.87,12458.01,12502.66,111.8152941,,,,,
6/22/12,12574.82,12674.08,12574.67,12640.78,112.4312234,,,,,
6/21/12,12823.1,12857.39,12561.46,12573.57,112.1319312,,,,,
6/20/12,12837.1,12877.18,12744.92,12824.39,113.2448233,,,,,
6/19/12,12744.62,12898.94,12744.47,12837.33,113.3019417,,,,,
6/18/12,12767.02,12781.93,12696.18,12741.82,112.8796704,,,,,
6/15/12,12652.21,12774.7,12651.38,12767.17,112.9919024,,,,,
6/14/12,12497.89,12698.68,12497.66,12651.91,112.4807095,,,,,
6/13/12,12566.38,12598.25,12453.69,12496.38,111.7872086,,,,,
6/12/12,12412.07,12577.02,12411.91,12573.8,112.1329568,,,,,
6/11/12,12553.81,12650.47,12398.48,12411.23,111.4057,,,,,
6/8/12,12460.81,12554.2,12398.44,12554.2,112.0455265,,,,,
6/7/12,12416.53,12555.26,12416.53,12460.96,111.6286702,,,,,
6/6/12,12125,12414.79,12125,12414.79,111.4216765,,,,,
6/5/12,12101.08,12147.55,12072.17,12127.95,110.1269722,,,,,
6/4/12,12119.85,12143.69,12035.09,12101.46,110.0066362,,,,,
6/1/12,12391.56,12391.63,12107.48,12118.57,110.0843767,-0.241777596,8.2,,,
5/31/12,12414.41,12489.87,12316.48,12393.45,111.325873,,,,,
5/30/12,12579.02,12579.1,12396.4,12419.86,111.4444256,,,,,
5/29/12,12454.83,12611.61,12454.6,12580.69,112.163675,,,,,
5/25/12,12530.74,12533.12,12421.53,12454.83,111.6012097,,,,,
5/24/12,12491.91,12539.59,12419.63,12529.75,111.9363659,,,,,
5/23/12,12501.52,12508.3,12311.56,12496.15,111.7861798,,,,,
5/22/12,12505.38,12575.96,12447.33,12502.81,111.8159649,,,,,
5/21/12,12369.15,12508.11,12367.72,12504.48,111.8234322,,,,,
5/18/12,12443.02,12492.97,12336.76,12369.38,111.2177144,,,,,
5/17/12,12598.32,12611.42,12440.52,12442.49,111.5459098,,,,,
5/16/12,12617.32,12722.63,12597.34,12598.55,112.2432626,,,,,
5/15/12,12695.05,12758.43,12608.16,12632,112.3921705,,,,,
5/14/12,12818.49,12818.86,12661.48,12695.35,112.6736438,,,,,
5/11/12,12851.79,12918.01,12779.28,12820.6,113.2280884,,,,,
5/10/12,12831.58,12931.71,12820.3,12855.04,113.3800688,,,,,
5/9/12,12921.81,12921.81,12748.48,12835.06,113.2919238,,,,,
5/8/12,13000.73,13000.73,12810.39,12932.09,113.7193475,,,,,
5/7/12,13035.85,13049.09,12970,13008.53,114.0549429,,,,,
5/4/12,13204.62,13205,13022.34,13038.27,114.1852442,,,,,
5/3/12,13267.59,13284.09,13175.64,13206.59,114.9199286,,,,,
5/2/12,13278.11,13278.11,13192.21,13268.57,115.189279,,,,,
5/1/12,13214.16,13338.66,13174.65,13279.32,115.2359319,0.003218211,8.2,,,
4/30/12,13228.31,13228.76,13176.01,13213.63,114.9505546,,,,,
4/27/12,13204.7,13266.68,13192.21,13228.31,115.0143904,,,,,
4/26/12,13090.11,13227.82,13075.96,13204.62,114.9113571,,,,,
4/25/12,12997.69,13105.7,12993.6,13090.72,114.4146844,,,,,
4/24/12,12927.77,13050.3,12926.49,13001.56,114.0243834,,,,,
4/23/12,13028.2,13028.2,12845.58,12927.17,113.6977133,,,,,
4/20/12,12964.48,13082.54,12964.25,13029.26,114.145784,,,,,
4/19/12,13028.73,13080.2,12896.82,12964.1,113.8600018,,,,,
4/18/12,13114.56,13114.56,13027.49,13032.75,114.1610704,,,,,
4/17/12,12921.79,13131.36,12921.79,13115.54,114.5230981,,,,,
4/16/12,12850.88,12986.77,12850.8,12921.41,113.6723801,,,,,
4/13/12,12986.2,12986.35,12845.28,12849.59,113.356032,,,,,
4/12/12,12806.45,12986.96,12806.3,12986.58,113.9586767,,,,,
4/11/12,12716.92,12844.82,12716.92,12805.39,113.1609031,,,,,
4/10/12,12929.44,12929.59,12710.56,12715.93,112.7649325,,,,,
4/9/12,13057.57,13057.72,12903.78,12929.59,113.708355,,,,,
4/5/12,13067.18,13088.11,13012.46,13060.14,114.2809695,,,,,
4/4/12,13198.19,13198.19,13020.86,13074.75,114.3448731,,,,,
4/3/12,13258.96,13265.36,13131.21,13199.55,114.8892945,,,,,
4/2/12,13211.36,13297.11,13153.69,13264.49,115.1715677,0.065861545,8.2,,,
3/30/12,13147.94,13224.49,13147.78,13212.04,114.9436384,,,,,
3/29/12,13125.99,13151.57,13032.67,13145.82,114.6552223,,,,,
3/28/12,13195.39,13212.64,13069.26,13126.21,114.5696731,,,,,
3/27/12,13242.09,13264.98,13194.33,13197.73,114.8813736,,,,,
3/26/12,13082.62,13243.86,13082.39,13241.63,115.0722816,,,,,
3/23/12,13045.99,13099.91,13002.77,13080.73,114.3710191,,,,,
3/22/12,13124.4,13124.47,13017.42,13046.14,114.2197006,,,,,
3/21/12,13170.79,13190.02,13112.93,13124.62,114.5627339,,,,,
3/20/12,13238.45,13238.45,13123.38,13170.19,114.7614482,,,,,
3/19/12,13231.94,13269.71,13208.63,13239.13,115.0614184,,,,,
3/16/12,13253.51,13289.08,13231.45,13232.62,115.0331257,,,,,
3/15/12,13192.97,13253.51,13170.19,13252.76,115.1206324,,,,,
3/14/12,13177.15,13221.27,13166.25,13194.1,114.8655736,,,,,
3/13/12,12953.2,13180.4,12953.13,13177.68,114.7940765,,,,,
3/12/12,12920.58,12976.36,12919.98,12959.71,113.8407221,,,,,
3/9/12,12908.62,12968.79,12906.43,12922.02,113.6750632,,,,,
3/8/12,12835.53,12937.19,12835.53,12907.94,113.6131154,,,,,
3/7/12,12756.12,12857.73,12751.51,12837.33,113.3019417,,,,,
3/6/12,12958.65,12958.73,12734.86,12759.15,112.9564075,,,,,
3/5/12,12977.34,12977.34,12883.91,12962.81,113.8543368,,,,,
3/2/12,12980.75,12997.51,12927.77,12977.57,113.919138,,,,,
3/1/12,12952.29,13032.67,12943.06,12980.3,113.9311195,0.058191853,8.2,,,
2/29/12,13005.42,13055.75,12929.66,12952.07,113.8071615,,,,,
2/28/12,12976.74,13021.51,12952.82,13005.12,114.039993,,,,,
2/27/12,12981.13,13027.52,12882.59,12981.51,113.9364296,,,,,
2/24/12,12981.2,13013.82,12950.59,12982.95,113.9427488,,,,,
2/23/12,12937.08,12996.08,12882.67,12984.69,113.9503839,,,,,
2/22/12,12966.22,12977.91,12914.83,12938.67,113.7482747,,,,,
2/21/12,12949.34,13005.04,12926.11,12965.69,113.8669838,,,,,
2/17/12,12903.33,12967.92,12903.25,12949.87,113.7974956,,,,,
2/16/12,12779.81,12914,12779.58,12904.08,113.5961267,,,,,
2/15/12,12864.65,12899.47,12753.62,12780.95,113.0528637,,,,,
2/14/12,12871.77,12878.88,12786.93,12878.28,113.4825097,,,,,
2/13/12,12799.11,12887.93,12799.11,12874.04,113.4638268,,,,,
2/10/12,12889.55,12889.63,12743.56,12801.23,113.1425207,,,,,
2/9/12,12884.41,12924.71,12846.41,12890.46,113.5361616,,,,,
2/8/12,12865.79,12893.64,12817.69,12883.95,113.5074887,,,,,
2/7/12,12844.37,12903.71,12782.57,12878.2,113.4821572,,,,,
2/6/12,12860.72,12860.79,12793.43,12845.13,113.3363578,,,,,
2/3/12,12705.04,12869.95,12704.96,12862.23,113.4117719,,,,,
2/2/12,12716.54,12741.89,12676.05,12705.41,112.7182771,,,,,
2/1/12,12632.76,12784.62,12632.76,12716.46,112.7672825,0.071188,8.3,,,
1/31/12,12654.78,12720.1,12567.33,12632.91,112.3962188,,,,,
1/30/12,12659.17,12659.32,12529.41,12653.72,112.488755,,,,,
1/27/12,12733.95,12733.95,12630.72,12660.46,112.5187096,,,,,
1/26/12,12757.33,12841.95,12695.16,12734.63,112.8478179,,,,,
1/25/12,12673.63,12778.26,12580.12,12756.96,112.9467131,,,,,
1/24/12,12708.37,12708.52,12613.54,12675.75,112.5866333,,,,,
1/23/12,12720.25,12764.49,12665.83,12708.82,112.7334023,,,,,
1/20/12,12623.83,12720.48,12620.76,12720.48,112.7851054,,,,,
1/19/12,12578.19,12625.8,12563.58,12623.98,112.3564862,,,,,
1/18/12,12474.69,12582.28,12453.2,12578.95,112.1559183,,,,,
1/17/12,12423.12,12573.65,12423.12,12482.07,111.7231847,,,,,
1/13/12,12469.96,12470.12,12311.79,12422.06,111.4542956,,,,,
1/12/12,12449.91,12483.7,12385.08,12471.02,111.6737212,,,,,
1/11/12,12459.52,12462.58,12399.01,12449.45,111.5771034,,,,,
1/10/12,12394.51,12514.69,12394.51,12462.47,111.6354334,,,,,
1/9/12,12359.31,12409.08,12333.85,12392.69,111.3224595,,,,,
1/6/12,12407.45,12415.24,12332.41,12359.92,111.1751771,,,,,
1/5/12,12418.42,12435.98,12283.9,12415.7,111.42576,,,,,
1/4/12,12392.46,12430,12337.25,12418.42,111.4379648,,,,,
1/3/12,12221.19,12479.65,12221.19,12397.38,111.3435225,,,,,
